gender,race,age,education,church_goer,patriotism,health_insurance,discuss_politics,political_interest,ideology,pid3,pid7,voted,votechoice,obama_muslim,climate_change,cc_caused_by_man,same_sex_wedding,econ_health,birthright_citizenship,build_wall,affirmative_action,corrupt_government,bathroom_policy,gay_marriage,death_penalty,rel_important,rel_daily_guidance,rel_bible_word,rel_attend_church,happy_life
2,3,61,12,1,na,1,na,na,4,3,4,na,na,na,1,1,1,4,3,2,3,3,2,2,1,1,3,1,2,3
1,1,62,9,2,na,1,na,na,6,2,7,na,na,na,1,2,1,4,2,1,3,4,2,2,1,1,1,2,na,3
1,1,71,13,2,na,1,na,na,6,2,7,na,na,na,1,1,2,4,3,3,2,3,2,1,1,2,na,2,na,2
2,1,34,14,2,2,1,2,3,2,1,1,1,1,1,1,2,2,2,2,2,2,4,2,1,1,2,na,2,na,2
1,5,25,10,1,2,1,1,3,4,1,2,na,na,2,1,3,1,4,3,3,3,4,1,3,2,1,2,1,na,2
1,1,61,13,1,na,1,na,na,2,1,1,na,na,na,1,3,2,2,2,2,1,5,2,1,1,1,1,2,na,na
2,1,49,13,2,1,1,1,1,6,3,5,1,2,2,1,3,1,4,1,1,2,2,1,1,1,2,na,2,na,4
2,6,61,9,2,1,1,1,1,6,2,7,1,2,1,1,1,1,3,1,1,2,3,1,3,1,2,na,2,na,3
3,6,90,95,1,na,1,na,na,99,3,3,na,na,na,1,3,1,3,3,3,3,3,1,3,1,1,3,2,na,5
1,1,39,13,1,2,1,1,2,6,2,6,1,2,2,1,3,1,4,1,1,2,3,1,2,1,1,3,1,na,2
2,1,20,12,2,4,1,1,2,1,5,3,1,1,2,1,1,2,4,2,2,3,1,2,1,2,2,na,3,na,2
2,2,30,11,1,na,1,na,na,99,1,2,na,na,na,1,1,2,2,3,3,1,3,2,1,1,1,1,1,na,2
1,1,72,13,2,2,1,2,2,7,2,7,1,2,2,1,3,2,4,1,3,2,2,2,1,1,2,na,2,na,3
1,1,76,13,2,4,1,2,1,2,1,1,1,1,2,1,1,2,2,2,2,1,4,2,1,1,2,na,3,na,2
1,1,na,11,1,1,1,1,2,4,2,7,1,2,1,1,3,1,4,3,1,3,1,1,3,1,1,2,1,na,3
2,1,na,10,1,1,1,1,3,7,2,7,1,2,1,2,3,1,3,3,1,2,2,1,3,1,1,3,2,na,1
1,2,41,12,1,4,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,4,2,1,1,2,na,2,na,3
2,2,50,14,1,4,2,1,2,99,1,1,1,1,2,1,3,1,2,3,2,1,4,1,1,2,1,2,1,na,1
2,1,73,12,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,3,4,2,1,2,1,3,2,1,1
1,1,32,5,2,1,1,1,3,99,1,2,1,3,2,1,1,1,4,1,1,2,2,1,3,1,2,na,3,na,2
1,3,67,13,1,1,1,1,2,6,3,5,1,2,1,2,1,1,4,1,1,2,2,1,2,1,1,3,2,2,3
1,1,62,9,1,na,1,na,na,5,1,2,na,na,na,1,1,1,4,3,2,3,4,1,3,1,2,na,2,na,3
2,1,56,12,1,1,1,1,3,3,3,3,na,na,2,1,1,1,4,1,1,3,2,2,3,2,1,3,1,na,3
1,1,24,13,2,na,1,na,na,2,3,3,na,na,na,1,1,2,1,2,2,1,4,2,1,2,2,na,3,na,2
2,1,59,10,1,1,1,1,2,6,2,7,1,2,2,1,3,1,4,2,3,2,3,1,3,1,1,3,1,1,3
2,1,34,9,2,1,1,1,2,99,1,2,1,2,2,1,3,2,4,3,3,3,4,1,1,1,2,na,2,na,5
2,1,20,9,1,2,1,2,2,4,2,7,0,na,2,1,2,1,1,1,1,2,2,1,1,1,1,2,2,na,3
2,1,70,11,1,1,1,2,3,4,3,3,1,1,2,1,1,2,2,1,1,3,3,2,1,2,2,na,2,na,1
1,1,57,10,1,2,1,1,2,2,1,1,1,1,2,2,1,1,2,1,3,2,4,2,1,1,1,3,2,na,3
2,1,54,14,1,2,2,2,3,4,3,4,0,na,2,2,2,2,3,3,2,3,3,2,1,1,2,na,2,na,3
2,1,35,13,1,2,1,1,2,3,1,2,1,1,2,1,1,2,3,2,2,2,3,2,1,1,1,1,2,na,1
1,2,53,8,1,1,2,1,2,99,3,3,1,na,2,1,2,2,3,3,2,3,3,2,2,2,2,na,1,1,2
2,6,67,13,1,1,1,1,3,99,1,2,1,1,2,1,1,1,3,2,2,2,4,1,3,1,1,3,1,na,2
2,1,21,9,2,1,1,1,2,99,1,1,0,na,2,1,1,2,4,2,3,1,4,2,1,1,2,na,2,na,3
2,5,20,10,1,2,2,1,3,4,1,2,0,na,2,1,2,2,4,2,2,3,3,2,1,1,1,2,2,na,2
1,1,23,9,2,1,2,1,1,4,3,4,0,na,2,1,3,1,4,1,1,3,2,2,1,2,2,na,2,na,4
2,1,40,13,2,na,1,na,na,4,3,3,na,na,na,1,3,2,3,1,2,2,2,2,1,2,2,na,3,na,3
2,1,58,10,1,1,1,1,1,6,2,7,1,2,1,2,3,1,3,3,3,3,3,2,3,2,1,3,1,2,3
2,1,81,9,1,1,1,1,4,6,2,7,1,2,2,1,1,2,4,1,2,2,2,1,1,1,1,2,2,na,2
2,2,61,10,1,2,na,2,3,99,1,2,1,1,2,2,2,2,3,2,3,1,3,2,1,1,1,2,1,na,3
2,1,55,9,1,1,1,2,3,99,2,6,1,2,2,1,3,1,5,2,1,3,3,1,3,1,1,3,1,na,1
2,1,58,13,2,1,1,2,2,99,5,3,1,1,2,1,3,2,4,2,3,2,4,2,1,2,1,3,3,na,2
2,1,40,10,1,2,1,1,2,6,2,7,1,2,1,2,2,1,4,2,1,2,2,1,3,1,1,3,1,na,3
2,1,62,10,1,1,2,1,2,7,2,7,1,2,1,2,3,1,5,3,3,2,2,1,3,1,1,3,1,2,5
2,1,36,13,2,6,1,1,2,4,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,2,2,na,2
1,2,25,13,1,na,1,na,na,2,1,2,na,na,na,1,3,1,3,2,2,3,3,2,1,2,1,1,3,na,3
na,6,62,15,1,2,1,1,3,4,2,7,1,2,1,2,2,1,3,3,1,2,2,1,2,1,1,2,2,na,3
2,1,57,11,2,2,1,2,4,99,1,2,1,3,2,1,3,1,4,3,1,3,2,1,3,1,1,2,1,na,3
2,1,71,9,2,na,1,na,na,99,1,2,na,na,na,1,2,2,2,3,1,3,2,2,1,1,2,na,1,na,3
1,1,63,12,1,2,1,1,2,6,2,6,1,2,2,1,2,1,4,2,2,3,3,1,2,2,1,3,2,na,2
1,1,23,10,1,na,1,na,na,6,3,4,na,na,na,1,3,1,4,3,1,3,2,na,3,1,2,na,3,na,3
1,1,34,5,2,4,1,1,4,3,2,6,0,na,2,2,2,2,4,3,2,2,3,1,1,1,2,na,3,na,4
2,1,20,9,2,1,2,1,1,99,2,6,1,2,1,1,1,1,3,3,1,2,2,1,1,1,1,2,2,na,4
1,1,32,11,2,2,1,1,3,5,3,4,1,2,2,1,3,1,4,1,1,2,2,1,3,1,2,na,3,na,3
2,6,39,14,1,na,1,na,na,99,1,1,na,na,na,1,3,1,2,3,2,3,3,2,3,1,1,2,1,1,4
1,1,59,13,2,1,1,2,2,99,2,7,1,2,2,1,3,2,4,1,1,3,3,2,1,1,1,2,2,na,3
1,1,na,10,1,na,1,na,na,3,1,1,na,na,na,1,3,2,3,1,2,3,2,2,1,1,2,na,2,na,na
2,1,52,10,1,1,1,1,1,7,2,7,1,2,1,2,2,1,5,1,1,2,4,1,3,1,1,3,1,2,2
2,2,65,14,1,2,1,1,2,99,1,1,1,1,2,1,3,2,2,2,2,3,4,2,3,2,1,1,1,na,2
2,3,21,12,2,4,1,2,2,4,1,2,0,na,1,1,1,2,3,3,2,1,4,1,1,1,2,na,3,na,3
2,6,34,12,1,na,1,na,na,4,2,6,na,na,na,1,3,2,2,3,1,3,2,1,2,1,1,2,2,na,4
2,1,60,10,1,1,1,1,2,5,2,6,na,na,2,2,3,1,4,3,1,3,4,1,2,2,1,2,1,na,3
2,1,63,9,2,1,2,1,2,6,2,7,1,2,1,1,2,1,3,1,1,2,2,1,3,1,2,na,3,na,3
1,1,41,4,1,2,1,1,1,na,3,3,na,na,1,1,1,1,3,3,1,2,2,1,3,1,1,3,2,na,2
2,1,57,10,1,1,1,1,2,99,2,6,1,2,1,1,3,1,3,1,1,2,4,1,3,1,1,2,2,na,2
2,5,51,9,1,1,1,1,2,99,1,1,1,1,2,1,1,2,2,2,2,1,4,2,1,1,1,3,1,1,3
1,1,67,13,2,2,1,1,2,4,1,2,1,1,2,1,1,2,3,2,1,3,4,2,1,1,2,na,3,na,3
2,1,29,13,1,4,1,1,2,2,3,3,1,1,2,1,2,1,3,1,2,2,3,2,1,1,2,na,3,na,3
1,1,66,90,2,1,1,2,2,4,3,4,1,2,1,2,2,1,4,1,1,1,3,1,2,1,1,3,2,na,3
1,1,21,9,2,1,2,2,4,99,3,4,na,na,1,2,2,2,5,2,1,3,2,2,1,1,2,na,2,na,2
1,1,na,13,2,1,1,1,2,4,3,4,1,2,na,2,2,2,5,1,1,2,na,1,1,1,1,2,3,na,1
2,1,58,9,2,1,1,2,4,99,5,4,na,na,2,2,3,2,4,1,1,2,3,2,1,1,2,na,2,na,2
1,1,61,13,1,1,2,1,1,5,3,5,1,2,2,2,3,1,4,2,1,2,4,1,1,2,1,1,2,na,4
2,2,31,10,1,4,2,1,4,99,1,2,1,1,1,1,1,2,5,2,2,3,1,2,1,2,1,1,1,na,4
2,5,21,10,1,1,1,1,2,4,1,2,1,1,2,1,1,1,3,3,2,2,2,2,1,1,1,3,2,na,2
1,1,35,9,2,1,1,2,3,4,3,4,0,na,2,1,3,1,4,1,1,2,2,2,1,1,2,na,2,na,1
1,1,30,10,1,1,1,1,2,7,2,7,1,2,1,1,3,1,3,2,3,2,2,1,1,1,1,1,2,na,1
2,na,na,14,1,1,1,1,2,99,1,1,1,1,2,1,2,1,3,1,2,3,4,1,1,2,1,3,2,na,3
1,2,52,13,1,4,1,1,1,4,1,1,0,na,2,1,3,2,4,3,2,3,2,2,3,1,1,3,1,na,3
1,1,88,14,1,1,1,1,2,7,2,7,1,2,1,1,2,1,4,2,1,3,2,1,3,1,1,3,1,2,2
2,1,57,11,2,na,1,na,na,6,2,7,na,na,na,1,3,1,4,1,1,3,2,1,2,1,2,na,2,na,4
1,1,60,8,2,1,1,1,2,4,1,2,na,na,2,1,3,1,2,2,2,3,4,1,2,1,2,na,2,na,2
2,1,64,13,1,1,1,1,2,3,1,2,1,1,2,1,1,2,2,2,2,3,2,1,1,1,1,1,2,na,2
1,1,63,10,1,1,1,1,1,6,3,5,1,2,1,2,2,1,5,1,1,2,2,1,3,1,1,3,1,2,2
2,1,41,13,2,na,1,na,na,2,1,1,na,na,na,1,1,2,2,1,2,3,2,2,1,1,2,na,3,na,2
2,1,62,13,1,na,1,na,na,6,2,6,na,na,na,2,2,1,5,1,1,2,2,1,2,1,1,3,1,na,2
2,1,29,13,2,1,1,1,3,4,3,3,1,3,2,1,1,2,4,3,2,3,3,2,1,1,2,na,2,na,1
1,1,66,13,1,1,1,1,2,5,2,6,1,5,2,1,1,2,2,2,2,2,4,2,1,1,1,1,3,na,2
1,2,83,8,1,1,1,1,2,4,1,1,1,1,2,1,1,1,3,3,3,1,3,1,2,2,1,3,1,2,1
1,5,49,10,1,1,1,1,1,7,2,7,1,2,1,2,2,1,5,2,1,2,2,1,3,1,1,3,1,2,5
1,1,65,12,1,1,1,1,2,99,2,7,1,2,2,1,3,1,4,1,3,2,3,1,3,1,1,3,1,2,na
2,1,37,13,1,6,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,3,3,2,1,1,1,2,2,1,3
1,5,30,9,1,1,2,2,2,99,3,4,0,na,1,1,2,2,5,2,3,2,4,1,1,1,2,na,1,na,4
1,3,71,4,1,na,1,na,na,99,2,6,na,na,na,1,1,1,4,1,1,2,na,2,3,2,na,na,1,na,na
2,1,56,13,1,na,1,na,na,3,1,1,na,na,na,1,3,2,2,2,2,1,4,2,1,2,1,2,2,na,2
2,1,53,13,1,na,1,na,na,3,3,3,na,na,na,1,3,1,2,2,2,3,4,2,1,2,1,2,2,na,1
1,1,64,14,1,1,1,1,1,4,3,4,1,1,2,1,1,1,4,1,1,2,3,1,3,1,1,3,1,1,3
1,1,60,14,1,na,1,na,na,6,3,5,na,na,na,1,3,1,4,1,1,2,4,1,2,1,1,3,2,na,2
2,1,46,10,2,na,1,na,na,4,3,4,na,na,na,1,1,1,5,1,2,2,2,1,2,1,1,3,1,na,2
2,1,57,9,1,2,1,2,4,99,na,na,na,na,1,na,na,na,4,3,3,3,4,na,na,1,1,1,1,na,4
2,1,33,13,1,2,1,1,2,5,2,6,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,3,na,2
2,1,72,14,2,1,1,1,2,6,1,2,1,2,1,2,2,1,3,2,1,2,4,1,3,1,2,na,3,na,3
2,1,71,10,1,1,1,2,2,6,2,7,1,2,1,2,3,1,4,1,1,2,2,1,2,1,1,3,2,na,3
1,1,37,14,1,na,1,na,na,99,2,7,na,na,na,2,3,1,4,1,2,3,2,1,3,2,1,1,1,2,2
1,6,37,9,1,1,1,2,4,99,1,2,na,na,2,1,2,2,2,3,1,1,1,2,1,1,2,na,2,na,1
2,1,69,13,2,na,1,na,na,2,1,1,na,na,na,1,3,1,2,2,2,1,4,2,1,2,2,na,2,na,2
1,1,30,13,1,1,1,1,2,4,3,4,1,5,2,1,1,1,2,3,2,3,4,2,1,2,1,3,2,na,2
2,6,21,10,1,1,1,1,3,4,1,2,1,1,2,2,3,2,3,3,3,3,5,2,2,1,2,na,3,na,3
1,5,45,9,1,1,1,1,2,4,1,2,1,2,1,1,2,1,2,3,3,3,3,1,2,1,1,3,1,1,1
2,5,40,10,1,3,1,1,3,4,1,2,0,na,2,2,2,2,4,2,2,1,2,1,2,1,1,2,1,na,3
2,2,49,10,2,4,1,1,2,99,1,1,1,1,2,1,1,1,4,3,2,1,1,1,2,1,1,3,3,na,3
1,1,57,13,1,2,1,1,1,4,3,4,1,2,2,1,3,1,4,1,1,2,2,1,3,1,1,1,2,na,1
2,1,25,13,2,5,1,1,2,2,1,1,1,1,2,1,1,2,4,2,2,1,3,2,1,2,2,na,3,na,3
2,1,35,13,1,2,1,1,2,6,3,5,1,2,na,1,1,1,4,1,3,3,2,2,2,1,1,3,1,1,2
1,5,33,9,2,1,1,2,3,2,1,2,1,1,2,1,2,1,2,2,1,1,4,2,1,1,2,na,3,na,4
2,1,41,13,1,1,1,1,2,4,3,3,1,1,2,1,3,1,4,1,2,2,2,2,1,1,1,3,2,na,2
2,1,67,14,2,4,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,1,3,2,1,2,2,na,3,na,1
1,1,27,13,2,1,1,1,2,6,2,7,0,na,2,1,3,2,4,3,3,2,3,1,1,1,1,1,2,na,2
2,1,47,12,2,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,2,2,3,2,1,2,1,2,3,na,3
2,1,23,10,2,2,2,2,2,99,3,4,na,na,2,1,3,2,3,2,2,2,4,2,1,1,2,na,3,na,3
2,4,na,8,2,na,1,na,na,6,2,6,na,na,na,2,2,1,3,1,3,3,2,1,1,1,2,na,3,na,na
1,1,18,8,1,1,1,1,2,4,2,6,0,na,2,1,1,2,3,1,2,3,3,1,1,1,2,na,2,na,4
1,6,35,9,1,1,1,1,2,5,5,5,1,2,1,2,3,1,3,3,1,3,4,1,3,1,1,3,1,na,3
2,3,53,13,1,1,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,3,2,1,1,1,3,2,na,2
2,1,62,9,1,1,1,1,2,99,1,1,1,1,2,2,3,1,3,3,2,3,4,2,1,1,1,3,1,na,2
1,1,25,11,1,2,1,2,3,4,2,7,1,2,1,2,2,1,5,2,1,3,1,1,3,1,2,na,1,na,3
2,1,72,14,2,2,1,1,1,4,3,3,1,1,2,1,1,2,4,1,2,2,4,2,2,1,2,na,3,na,3
1,1,22,9,1,1,1,1,3,5,2,6,1,2,1,2,1,2,4,3,2,2,3,1,1,1,2,na,na,na,3
2,5,45,12,2,na,1,na,na,2,1,1,na,na,na,1,1,1,2,2,3,3,3,2,1,1,2,na,3,na,3
1,3,na,14,2,na,1,na,na,4,2,6,na,na,na,1,1,2,3,3,2,3,4,1,1,1,2,na,2,na,2
1,6,33,10,1,4,2,2,2,99,3,4,1,4,1,1,3,2,4,3,2,2,4,1,1,2,1,3,1,2,2
2,6,52,10,1,na,1,na,na,3,1,1,na,na,na,1,1,1,2,3,1,2,2,1,2,1,1,3,1,2,3
2,5,49,14,2,1,1,1,2,99,1,2,1,1,2,1,1,1,3,2,3,1,3,1,1,2,2,na,2,na,2
2,5,18,9,1,2,1,1,2,6,1,1,1,1,2,1,1,2,3,1,1,3,4,1,1,2,2,na,3,na,3
2,5,21,10,1,4,1,2,4,6,1,2,0,na,1,1,3,1,5,1,2,2,2,2,2,2,1,3,1,na,3
1,1,46,10,1,1,1,1,4,6,5,4,0,na,1,1,1,1,5,2,1,2,1,1,2,1,1,3,1,na,5
1,5,55,8,1,1,1,1,2,6,3,5,1,2,2,1,3,1,4,3,3,2,2,1,2,2,1,2,1,1,2
1,1,50,13,1,2,1,2,2,4,1,2,1,1,2,1,3,2,3,2,2,2,4,2,1,2,1,1,2,na,3
1,1,64,13,1,1,1,1,2,6,3,5,1,na,2,1,2,1,4,3,2,2,3,1,na,1,1,1,2,na,1
2,1,41,10,2,1,1,1,2,4,3,4,1,1,2,1,1,1,5,3,3,2,2,2,1,1,2,na,3,na,3
1,1,31,15,1,1,1,1,2,5,2,6,1,1,2,1,1,2,3,1,3,2,4,1,1,1,2,na,2,na,3
2,1,82,14,1,1,1,1,2,4,2,7,1,2,1,1,3,2,3,3,1,3,4,1,1,2,1,2,1,1,2
1,1,58,10,1,1,1,1,2,6,2,7,1,2,1,1,3,1,4,1,3,3,3,1,3,1,1,2,1,1,3
2,1,68,14,1,1,1,1,2,5,3,3,1,1,2,1,1,2,4,3,2,3,2,2,1,1,1,3,2,na,2
1,1,60,13,2,4,1,1,1,3,3,3,1,2,2,1,3,1,4,1,1,2,2,2,1,1,2,na,3,na,2
1,2,47,14,1,4,1,1,2,4,1,2,1,1,2,1,1,1,3,2,2,1,1,2,3,1,1,1,1,2,3
1,1,64,13,1,1,1,1,1,7,2,7,1,2,2,2,2,1,5,1,1,2,3,1,3,1,1,3,1,2,2
2,1,28,13,1,na,1,na,na,6,2,7,na,na,na,2,3,1,5,3,1,2,4,1,3,2,1,3,2,na,1
2,1,74,15,2,1,1,1,1,6,2,7,1,2,1,2,3,1,5,1,1,2,2,1,2,1,1,2,2,na,2
1,1,71,9,2,1,1,1,2,5,3,5,1,2,2,1,3,1,5,1,1,2,3,1,2,1,2,na,3,na,2
1,1,54,10,1,1,2,1,2,99,3,5,1,2,1,1,2,1,4,1,1,3,2,1,3,1,1,3,2,na,3
1,1,39,13,1,2,1,1,1,6,2,7,1,2,2,1,2,1,4,1,1,2,3,2,2,1,2,na,3,na,2
1,5,68,9,1,1,1,2,2,99,1,1,0,na,2,1,3,1,2,2,2,1,3,1,2,1,2,na,3,na,2
1,1,20,10,1,4,1,1,2,3,5,3,1,4,2,1,1,1,4,2,2,2,2,1,2,1,1,3,2,na,2
2,1,65,12,2,na,1,na,na,4,1,1,1,1,na,1,3,2,4,2,1,2,1,1,1,1,1,2,2,na,2
1,1,51,7,2,1,2,1,2,4,3,5,1,2,1,2,2,1,4,1,1,2,2,1,2,1,1,2,1,na,2
2,1,31,13,2,4,1,1,3,4,5,5,na,na,2,1,2,1,3,3,3,2,2,2,1,1,2,na,2,na,3
2,1,43,13,1,1,1,1,1,6,2,7,1,2,2,1,1,1,3,1,3,2,2,1,2,1,1,3,1,1,2
2,6,36,11,1,4,1,1,2,99,1,1,1,na,2,1,3,2,2,3,3,1,2,1,1,1,1,2,2,na,3
2,1,58,10,1,4,1,1,2,2,1,1,0,na,2,1,3,2,4,2,2,3,4,2,1,2,1,1,3,na,4
2,1,82,13,1,2,1,1,3,3,1,2,1,1,1,1,2,1,3,3,2,3,4,2,1,1,1,2,2,1,2
2,1,62,10,1,2,1,1,2,4,3,5,1,3,2,1,3,1,2,1,2,2,2,2,2,2,1,3,2,1,1
1,1,53,15,2,3,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,4,2,1,2,2,na,3,na,3
2,1,34,10,2,na,1,na,na,4,2,6,na,na,na,1,1,1,3,2,3,3,3,1,2,1,2,na,3,na,2
1,1,56,9,1,1,1,2,3,4,2,6,1,2,2,1,3,1,3,3,3,3,4,1,1,1,2,na,3,na,2
2,1,54,13,2,2,1,1,2,2,1,2,0,na,2,1,1,2,1,3,2,2,2,2,1,2,2,na,3,na,2
2,1,72,9,1,1,1,1,3,6,2,7,1,2,1,2,3,1,4,1,1,2,3,na,2,1,1,3,2,2,3
2,1,54,9,2,1,1,1,2,99,2,7,1,2,1,1,3,2,4,1,1,3,3,2,1,1,2,na,2,na,3
1,1,59,10,1,1,2,1,2,4,3,4,na,na,1,2,3,1,5,2,1,3,3,1,3,1,1,3,1,na,3
2,1,74,9,2,na,1,na,na,99,2,6,na,na,na,1,1,1,4,2,1,3,3,1,3,1,2,na,1,na,3
2,1,73,6,1,na,1,na,na,4,2,6,na,na,na,1,3,1,5,3,1,3,3,2,1,1,1,3,1,2,1
2,1,58,8,1,1,1,2,4,99,3,4,na,na,2,1,1,1,5,3,3,3,2,1,3,1,1,3,1,na,1
1,5,74,95,1,1,1,1,2,6,3,4,1,2,1,1,3,1,4,3,2,1,3,1,1,1,1,3,1,na,2
2,5,49,12,1,1,1,1,2,3,3,4,0,na,2,1,3,1,4,3,3,2,2,1,2,2,1,3,2,na,3
1,5,25,13,2,4,1,1,2,2,1,1,1,5,2,1,1,2,3,2,2,3,2,2,1,2,2,na,3,na,3
1,1,68,14,1,1,2,1,1,6,2,7,1,2,1,1,2,1,4,1,1,2,3,1,3,1,1,3,1,na,2
1,1,42,10,1,2,1,1,2,5,2,6,1,2,2,1,3,2,3,3,2,3,2,1,2,1,1,2,2,na,2
2,1,84,9,1,1,1,2,3,99,2,7,1,2,2,2,2,1,4,1,1,2,3,1,2,1,1,3,1,1,2
2,1,35,10,1,1,1,2,4,4,1,2,0,na,2,2,3,1,4,3,1,3,3,1,2,1,1,3,1,na,1
1,3,19,10,1,2,1,1,3,99,2,6,0,na,2,1,1,2,2,3,1,3,3,2,3,2,1,3,1,2,3
1,2,38,9,1,4,2,2,2,4,1,1,1,na,2,2,3,2,3,3,3,1,2,1,1,2,1,3,1,na,5
1,3,46,10,1,4,1,1,3,6,2,6,1,3,1,2,2,2,3,3,3,3,4,1,2,1,1,3,1,1,2
2,1,52,90,1,1,1,1,2,3,1,1,0,na,2,1,1,2,4,2,2,1,4,2,1,2,1,1,2,na,3
2,1,62,9,2,2,1,2,3,99,3,4,0,na,1,1,1,2,5,3,3,3,2,2,2,2,1,3,1,na,2
1,1,52,14,1,1,1,1,1,5,3,5,1,2,1,1,3,1,4,1,3,2,4,2,1,2,2,na,3,na,2
2,1,48,14,2,4,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,3,4,2,1,2,2,na,3,na,3
1,5,26,9,1,1,1,2,2,na,1,2,0,na,1,2,1,2,3,2,3,3,4,1,2,1,1,2,1,na,3
2,1,65,15,2,1,1,1,2,4,3,4,1,2,2,1,3,1,4,3,1,3,3,2,2,2,1,2,2,na,3
2,5,55,9,1,1,1,1,2,6,2,7,1,2,2,1,1,1,5,3,2,3,3,1,3,1,1,3,1,2,2
2,1,46,12,2,2,1,1,2,5,2,6,1,na,2,2,1,2,4,2,3,2,2,1,1,1,2,na,2,na,2
1,1,54,14,2,1,1,1,1,2,1,1,1,1,2,1,1,2,3,1,2,1,4,1,1,2,2,na,3,na,2
2,1,49,10,1,1,1,1,2,99,1,1,1,1,2,1,1,2,4,2,2,2,4,2,1,na,1,3,2,na,3
2,2,32,13,1,na,1,na,na,3,1,1,na,na,na,1,2,1,2,2,2,1,3,2,2,2,1,3,1,na,2
1,2,31,9,1,3,1,1,2,99,3,4,na,na,2,1,1,1,5,1,2,2,4,1,1,1,2,na,1,na,5
1,1,67,16,2,4,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,3,2,1,2,2,na,3,na,1
1,5,34,13,1,na,1,na,na,5,2,6,na,na,na,1,1,2,3,1,1,3,3,1,1,1,1,1,2,na,3
1,1,55,13,2,3,1,1,2,5,2,6,1,2,2,1,1,1,3,1,3,3,3,1,1,1,2,na,2,na,1
1,5,18,7,1,2,1,1,4,3,2,6,na,na,1,2,2,2,2,2,3,3,3,2,1,1,2,na,2,na,1
1,1,54,9,2,1,1,1,2,4,3,4,1,2,1,1,1,1,5,1,2,2,2,1,1,1,2,na,2,na,4
2,1,56,9,1,3,1,1,2,6,2,6,1,2,2,2,2,1,4,3,1,2,4,1,3,2,1,3,2,2,3
1,1,78,16,2,1,1,1,2,4,2,7,1,2,2,1,1,1,3,1,1,2,2,2,2,1,1,1,2,na,2
2,1,27,9,1,na,2,na,na,5,2,7,na,na,na,1,3,1,4,3,1,3,4,1,3,1,1,3,1,2,3
1,5,42,13,1,2,1,1,2,6,2,7,1,2,1,1,2,1,5,2,1,3,2,1,2,1,1,2,3,na,3
2,1,21,10,1,1,1,1,2,6,2,7,1,2,2,2,2,2,3,2,1,2,3,1,3,1,1,3,1,1,1
2,1,78,4,1,1,1,1,3,6,2,7,1,2,2,1,3,1,3,1,2,2,4,1,3,1,1,3,1,na,na
1,2,na,13,2,2,1,1,1,2,3,3,1,1,2,1,1,2,2,2,2,1,4,2,1,2,2,na,3,na,2
2,1,83,9,1,1,1,2,3,4,2,6,1,2,1,1,3,1,5,2,1,2,3,1,2,2,1,3,1,1,2
2,1,57,16,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,3,2,1,4,2,1,1,1,3,2,na,1
1,1,66,13,1,1,1,1,2,6,2,7,1,2,2,2,3,1,3,3,3,3,4,1,3,1,1,3,2,2,1
1,1,42,14,1,1,1,1,2,6,2,6,1,na,2,1,3,1,3,2,2,2,3,1,2,2,1,2,2,na,1
2,1,56,13,2,4,1,1,1,3,1,2,1,1,2,1,3,2,3,2,2,2,4,2,1,2,2,na,3,na,1
1,1,29,13,1,1,1,1,1,7,2,6,1,2,2,1,2,1,4,3,1,2,2,1,3,1,1,3,1,2,1
1,1,77,13,1,1,1,1,1,5,2,7,1,2,1,1,1,1,4,1,2,1,3,1,1,2,1,3,2,na,2
1,1,20,9,1,na,1,na,na,99,3,4,na,na,na,1,2,1,2,2,1,3,4,2,1,1,1,2,2,na,1
1,1,51,11,1,2,1,1,2,7,2,7,1,2,1,1,2,1,3,1,1,2,3,1,2,1,1,3,1,2,1
1,5,87,11,1,na,1,na,na,2,1,1,na,na,na,2,3,2,2,2,2,2,4,1,1,1,1,2,2,1,3
1,1,36,15,2,4,1,1,1,2,3,3,1,1,2,1,1,2,3,2,2,1,4,2,1,2,2,na,3,na,1
1,1,35,10,1,1,1,1,2,99,2,6,1,2,2,2,3,1,4,1,3,3,2,1,1,1,1,3,2,na,3
1,1,60,9,2,2,1,2,3,99,3,4,na,na,2,1,1,2,5,3,1,3,2,2,1,1,1,3,1,na,3
2,1,28,14,2,2,1,2,3,3,1,2,1,1,2,1,3,2,4,3,2,2,4,2,1,1,2,na,2,na,2
2,6,29,13,2,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,1,2,na,2
2,2,48,10,1,1,1,1,1,6,2,6,1,2,2,2,1,1,5,1,1,1,2,1,3,2,1,3,1,1,5
